algorithm_name,env_n,size,best_solution,H,states,time,success
simulated_annealing,36,15,"[5, 9, 6, 0, 2, 7, 13, 8, 3, 14, 4, 11, 1, 12, 10]",1,1376,0.04074835777282715,False
simulated_annealing,37,15,"[6, 0, 9, 14, 12, 3, 1, 7, 2, 13, 11, 4, 8, 10, 5]",0,1111,0.03402113914489746,True
simulated_annealing,38,15,"[7, 1, 8, 12, 0, 3, 5, 10, 13, 11, 14, 2, 4, 6, 9]",0,1108,0.035536766052246094,True
simulated_annealing,39,15,"[11, 4, 0, 13, 5, 12, 1, 6, 10, 3, 14, 8, 2, 9, 7]",0,820,0.026338815689086914,True
simulated_annealing,40,15,"[11, 6, 8, 0, 14, 9, 7, 2, 4, 12, 10, 13, 5, 3, 1]",0,903,0.03232431411743164,True
simulated_annealing,41,15,"[9, 13, 4, 0, 7, 3, 12, 6, 2, 10, 14, 11, 5, 8, 1]",0,1178,0.031795501708984375,True
simulated_annealing,42,15,"[3, 13, 0, 5, 14, 11, 7, 12, 1, 6, 2, 10, 8, 4, 9]",0,805,0.02564215660095215,True
simulated_annealing,43,15,"[9, 4, 13, 0, 14, 12, 5, 1, 6, 10, 2, 11, 8, 3, 7]",0,1011,0.031063318252563477,True
simulated_annealing,44,15,"[7, 2, 11, 14, 10, 13, 0, 3, 1, 6, 12, 9, 4, 8, 5]",0,1108,0.02897500991821289,True
simulated_annealing,45,15,"[4, 6, 1, 12, 7, 5, 13, 9, 14, 3, 11, 2, 8, 10, 0]",0,742,0.022318363189697266,True
simulated_annealing,46,15,"[1, 6, 4, 2, 13, 9, 14, 3, 11, 0, 8, 5, 12, 10, 7]",0,1073,0.03290295600891113,True
simulated_annealing,47,15,"[5, 11, 2, 0, 3, 12, 9, 13, 1, 10, 4, 7, 14, 8, 6]",1,1376,0.04157757759094238,False
simulated_annealing,48,15,"[5, 7, 2, 4, 11, 9, 14, 6, 1, 12, 8, 13, 0, 10, 3]",0,1080,0.029417753219604492,True
simulated_annealing,49,15,"[2, 9, 12, 0, 4, 11, 1, 5, 13, 8, 3, 7, 10, 14, 6]",1,1376,0.04180717468261719,False
genetic_algorithm,0,4,"[2, 0, 3, 1]",0,50,0.0004360675811767578,True
genetic_algorithm,1,4,"[2, 0, 3, 1]",0,50,0.00011968612670898438,True
genetic_algorithm,2,4,"[1, 3, 0, 2]",0,50,0.000110626220703125,True
genetic_algorithm,3,4,"[2, 0, 3, 1]",0,50,0.00010752677917480469,True
genetic_algorithm,4,4,"[2, 0, 3, 1]",0,50,0.00010657310485839844,True
genetic_algorithm,5,4,"[1, 3, 0, 2]",0,50,0.00010633468627929688,True
genetic_algorithm,6,4,"[1, 3, 0, 2]",0,100,0.0025177001953125,True
genetic_algorithm,7,4,"[1, 3, 0, 2]",0,50,0.00032210350036621094,True
genetic_algorithm,8,4,"[2, 0, 3, 1]",0,50,0.00031828880310058594,True
genetic_algorithm,9,4,"[1, 3, 0, 2]",0,50,0.00016570091247558594,True
genetic_algorithm,10,4,"[1, 3, 0, 2]",0,50,0.0001087188720703125,True
genetic_algorithm,11,4,"[1, 3, 0, 2]",0,50,0.0001423358917236328,True
genetic_algorithm,12,4,"[2, 0, 3, 1]",0,50,0.0001475811004638672,True
genetic_algorithm,13,4,"[1, 3, 0, 2]",0,50,0.00011014938354492188,True
genetic_algorithm,14,4,"[1, 3, 0, 2]",0,50,0.00010609626770019531,True
genetic_algorithm,15,4,"[1, 3, 0, 2]",0,50,0.0003254413604736328,True
genetic_algorithm,16,4,"[1, 3, 0, 2]",0,50,0.00032210350036621094,True
genetic_algorithm,17,4,"[2, 0, 3, 1]",0,50,0.000324249267578125,True
genetic_algorithm,18,4,"[1, 3, 0, 2]",0,50,0.0003294944763183594,True
genetic_algorithm,19,4,"[2, 0, 3, 1]",0,50,0.00011277198791503906,True
genetic_algorithm,20,4,"[2, 0, 3, 1]",0,50,0.00016069412231445312,True
genetic_algorithm,21,4,"[1, 3, 0, 2]",0,50,0.0001819133758544922,True
genetic_algorithm,22,4,"[1, 3, 0, 2]",0,50,0.0001678466796875,True
genetic_algorithm,23,4,"[1, 3, 0, 2]",0,50,0.0002682209014892578,True
genetic_algorithm,24,4,"[1, 3, 0, 2]",0,50,0.0003178119659423828,True
genetic_algorithm,25,4,"[1, 3, 0, 2]",0,50,0.0003542900085449219,True
genetic_algorithm,26,4,"[2, 0, 3, 1]",0,50,0.0002346038818359375,True
genetic_algorithm,27,4,"[1, 3, 0, 2]",0,50,0.000339508056640625,True
genetic_algorithm,28,4,"[2, 0, 3, 1]",0,100,0.001840829849243164,True
genetic_algorithm,29,4,"[2, 0, 3, 1]",0,50,0.0003058910369873047,True
genetic_algorithm,30,4,"[2, 0, 3, 1]",0,50,0.000293731689453125,True
genetic_algorithm,31,4,"[1, 3, 0, 2]",0,50,0.00027060508728027344,True
genetic_algorithm,32,4,"[2, 0, 3, 1]",0,50,0.00026035308837890625,True
genetic_algorithm,33,4,"[1, 3, 0, 2]",0,50,0.00019431114196777344,True
genetic_algorithm,34,4,"[1, 3, 0, 2]",0,50,0.00020623207092285156,True
genetic_algorithm,35,4,"[1, 3, 0, 2]",0,50,0.0003066062927246094,True
genetic_algorithm,36,4,"[1, 3, 0, 2]",0,50,0.0002980232238769531,True
genetic_algorithm,37,4,"[1, 3, 0, 2]",0,50,0.0001418590545654297,True
genetic_algorithm,38,4,"[1, 3, 0, 2]",0,50,0.00014328956604003906,True
genetic_algorithm,39,4,"[2, 0, 3, 1]",0,50,0.00014257431030273438,True
genetic_algorithm,40,4,"[2, 0, 3, 1]",0,50,0.00030112266540527344,True
genetic_algorithm,41,4,"[1, 3, 0, 2]",0,50,0.0001430511474609375,True
genetic_algorithm,42,4,"[1, 3, 0, 2]",0,50,0.0003008842468261719,True
genetic_algorithm,43,4,"[1, 3, 0, 2]",0,50,0.00030040740966796875,True
genetic_algorithm,44,4,"[2, 0, 3, 1]",0,50,0.00030350685119628906,True
genetic_algorithm,45,4,"[1, 3, 0, 2]",0,50,0.0003001689910888672,True
genetic_algorithm,46,4,"[1, 3, 0, 2]",0,50,0.0003037452697753906,True
genetic_algorithm,47,4,"[2, 0, 3, 1]",0,50,0.0003147125244140625,True
genetic_algorithm,48,4,"[2, 0, 3, 1]",0,50,0.00019669532775878906,True
genetic_algorithm,49,4,"[2, 0, 3, 1]",0,50,0.00019049644470214844,True
genetic_algorithm,0,8,"[1, 7, 5, 0, 2, 4, 6, 3]",0,300,0.013696908950805664,True
genetic_algorithm,1,8,"[1, 7, 5, 0, 2, 4, 6, 3]",0,150,0.0035164356231689453,True
genetic_algorithm,2,8,"[2, 4, 7, 3, 0, 6, 1, 5]",0,100,0.0024886131286621094,True
genetic_algorithm,3,8,"[6, 1, 5, 2, 0, 3, 7, 4]",0,100,0.003422260284423828,True
genetic_algorithm,4,8,"[3, 5, 7, 1, 6, 0, 2, 4]",0,350,0.011059284210205078,True
genetic_algorithm,5,8,"[3, 1, 7, 5, 0, 2, 4, 6]",0,100,0.005221128463745117,True
genetic_algorithm,6,8,"[6, 3, 1, 7, 5, 0, 2, 4]",0,650,0.02993631362915039,True
genetic_algorithm,7,8,"[4, 2, 0, 5, 7, 1, 3, 6]",0,200,0.005049228668212891,True
genetic_algorithm,8,8,"[5, 2, 6, 1, 7, 4, 0, 3]",0,200,0.007796287536621094,True
genetic_algorithm,9,8,"[2, 6, 1, 7, 5, 3, 0, 4]",0,300,0.013544559478759766,True
genetic_algorithm,10,8,"[7, 1, 4, 2, 0, 6, 3, 5]",0,350,0.014870166778564453,True
genetic_algorithm,11,8,"[6, 3, 1, 7, 5, 0, 2, 4]",0,350,0.010860919952392578,True
genetic_algorithm,12,8,"[2, 6, 1, 7, 5, 3, 0, 4]",0,300,0.012517213821411133,True
genetic_algorithm,13,8,"[6, 3, 1, 7, 5, 0, 2, 4]",0,1000,0.04311680793762207,True
genetic_algorithm,14,8,"[2, 5, 3, 0, 7, 4, 6, 1]",0,300,0.010957956314086914,True
genetic_algorithm,15,8,"[1, 6, 2, 5, 7, 4, 0, 3]",0,150,0.0035169124603271484,True
genetic_algorithm,16,8,"[5, 2, 0, 7, 3, 1, 6, 4]",0,400,0.01892399787902832,True
genetic_algorithm,17,8,"[2, 5, 7, 0, 4, 6, 1, 3]",0,300,0.013593196868896484,True
genetic_algorithm,18,8,"[2, 5, 1, 6, 0, 3, 7, 4]",0,250,0.006897449493408203,True
genetic_algorithm,19,8,"[1, 5, 0, 6, 3, 7, 2, 4]",0,100,0.0028810501098632812,True
genetic_algorithm,20,8,"[4, 7, 3, 0, 6, 1, 5, 2]",0,350,0.01569223403930664,True
genetic_algorithm,21,8,"[4, 2, 0, 5, 7, 1, 3, 6]",0,200,0.005650520324707031,True
genetic_algorithm,22,8,"[3, 6, 4, 1, 5, 0, 2, 7]",0,100,0.001971006393432617,True
genetic_algorithm,23,8,"[3, 5, 0, 4, 1, 7, 2, 6]",0,100,0.0028290748596191406,True
genetic_algorithm,24,8,"[6, 2, 0, 5, 7, 4, 1, 3]",0,200,0.011243343353271484,True
genetic_algorithm,25,8,"[5, 7, 1, 3, 0, 6, 4, 2]",0,1950,0.07282710075378418,True
genetic_algorithm,26,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,250,0.007078647613525391,True
genetic_algorithm,27,8,"[6, 2, 7, 1, 4, 0, 5, 3]",0,200,0.00626826286315918,True
genetic_algorithm,28,8,"[7, 1, 3, 0, 6, 4, 2, 5]",0,250,0.006762504577636719,True
genetic_algorithm,29,8,"[2, 4, 6, 0, 3, 1, 7, 5]",0,150,0.008530616760253906,True
genetic_algorithm,30,8,"[3, 7, 4, 2, 0, 6, 1, 5]",0,100,0.0019767284393310547,True
genetic_algorithm,31,8,"[6, 3, 1, 4, 7, 0, 2, 5]",0,100,0.004900217056274414,True
genetic_algorithm,32,8,"[2, 7, 3, 6, 0, 5, 1, 4]",0,500,0.01873636245727539,True
genetic_algorithm,33,8,"[2, 0, 6, 4, 7, 1, 3, 5]",0,350,0.01433563232421875,True
genetic_algorithm,34,8,"[3, 1, 6, 4, 0, 7, 5, 2]",0,250,0.012304544448852539,True
genetic_algorithm,35,8,"[4, 2, 0, 5, 7, 1, 3, 6]",0,300,0.010345220565795898,True
genetic_algorithm,36,8,"[7, 1, 4, 2, 0, 6, 3, 5]",0,150,0.004505634307861328,True
genetic_algorithm,37,8,"[5, 0, 4, 1, 7, 2, 6, 3]",0,1000,0.03810477256774902,True
genetic_algorithm,38,8,"[4, 2, 0, 6, 1, 7, 5, 3]",0,100,0.002084970474243164,True
genetic_algorithm,39,8,"[3, 5, 7, 2, 0, 6, 4, 1]",0,150,0.009432554244995117,True
genetic_algorithm,40,8,"[5, 7, 1, 3, 0, 6, 4, 2]",0,350,0.012566089630126953,True
genetic_algorithm,41,8,"[3, 6, 0, 7, 4, 1, 5, 2]",0,150,0.005204916000366211,True
genetic_algorithm,42,8,"[4, 2, 7, 3, 6, 0, 5, 1]",0,150,0.0036749839782714844,True
genetic_algorithm,43,8,"[1, 4, 6, 3, 0, 7, 5, 2]",0,200,0.009441375732421875,True
genetic_algorithm,44,8,"[5, 2, 0, 7, 3, 1, 6, 4]",0,300,0.017516136169433594,True
genetic_algorithm,45,8,"[2, 5, 7, 0, 3, 6, 4, 1]",0,250,0.00747990608215332,True
genetic_algorithm,46,8,"[5, 1, 6, 0, 2, 4, 7, 3]",0,250,0.012696504592895508,True
genetic_algorithm,47,8,"[6, 1, 3, 0, 7, 4, 2, 5]",0,350,0.012733936309814453,True
genetic_algorithm,48,8,"[4, 1, 5, 0, 6, 3, 7, 2]",0,1250,0.04733443260192871,True
genetic_algorithm,49,8,"[5, 3, 6, 0, 2, 4, 1, 7]",0,150,0.0031363964080810547,True
genetic_algorithm,0,10,"[7, 4, 1, 9, 6, 3, 0, 8, 5, 2]",0,100,0.002588510513305664,True
genetic_algorithm,1,10,"[2, 8, 0, 1, 4, 9, 7, 3, 5, 6]",1,10000,0.44263243675231934,False
genetic_algorithm,2,10,"[5, 7, 2, 4, 8, 1, 9, 6, 3, 0]",0,300,0.012891054153442383,True
genetic_algorithm,3,10,"[3, 1, 9, 5, 8, 4, 7, 0, 2, 6]",0,100,0.002510547637939453,True
genetic_algorithm,4,10,"[0, 7, 5, 1, 6, 9, 3, 8, 4, 2]",0,700,0.03624367713928223,True
genetic_algorithm,5,10,"[3, 8, 2, 7, 9, 0, 5, 1, 4, 6]",0,7400,0.42761826515197754,True
genetic_algorithm,6,10,"[6, 2, 5, 8, 0, 9, 3, 1, 7, 4]",0,200,0.01111745834350586,True
genetic_algorithm,7,10,"[7, 2, 4, 1, 9, 0, 5, 3, 8, 6]",0,600,0.044569969177246094,True
genetic_algorithm,8,10,"[9, 2, 6, 1, 3, 7, 0, 4, 8, 5]",0,800,0.05770063400268555,True
genetic_algorithm,9,10,"[5, 7, 2, 6, 3, 9, 0, 8, 4, 1]",0,350,0.01785421371459961,True
genetic_algorithm,10,10,"[3, 7, 4, 8, 0, 9, 6, 2, 5, 1]",0,500,0.022866010665893555,True
genetic_algorithm,11,10,"[6, 9, 0, 5, 8, 4, 7, 3, 1, 2]",1,10000,0.4879262447357178,False
genetic_algorithm,12,10,"[6, 1, 3, 7, 9, 4, 8, 5, 0, 2]",0,900,0.04936981201171875,True
genetic_algorithm,13,10,"[8, 0, 7, 3, 1, 6, 9, 5, 2, 4]",0,200,0.00693511962890625,True
genetic_algorithm,14,10,"[3, 7, 4, 1, 9, 0, 6, 8, 2, 5]",0,350,0.01798415184020996,True
genetic_algorithm,15,10,"[3, 1, 6, 4, 9, 0, 8, 5, 7, 2]",0,950,0.04551124572753906,True
genetic_algorithm,16,10,"[0, 2, 5, 7, 9, 4, 8, 1, 3, 6]",0,450,0.019109010696411133,True
genetic_algorithm,17,10,"[5, 1, 9, 0, 6, 3, 7, 2, 4, 8]",0,750,0.04404950141906738,True
genetic_algorithm,18,10,"[5, 3, 1, 4, 7, 9, 0, 2, 8, 6]",0,550,0.02613210678100586,True
genetic_algorithm,19,10,"[7, 1, 8, 0, 5, 3, 9, 6, 4, 2]",0,400,0.019213438034057617,True
genetic_algorithm,20,10,"[8, 1, 4, 7, 0, 6, 9, 2, 5, 3]",0,450,0.024276256561279297,True
genetic_algorithm,21,10,"[6, 8, 3, 5, 0, 9, 1, 4, 2, 7]",0,100,0.002969026565551758,True
genetic_algorithm,22,10,"[9, 6, 0, 3, 1, 7, 5, 8, 2, 4]",0,400,0.01857280731201172,True
genetic_algorithm,23,10,"[9, 6, 3, 0, 4, 1, 8, 5, 7, 2]",0,1050,0.06301403045654297,True
genetic_algorithm,24,10,"[4, 8, 0, 2, 6, 1, 9, 7, 5, 3]",0,150,0.0044825077056884766,True
genetic_algorithm,25,10,"[7, 0, 3, 6, 8, 1, 4, 9, 5, 2]",0,350,0.01845860481262207,True
genetic_algorithm,26,10,"[4, 7, 3, 6, 9, 2, 0, 5, 8, 1]",0,500,0.028759479522705078,True
genetic_algorithm,27,10,"[6, 2, 0, 7, 5, 8, 1, 9, 4, 3]",1,10000,0.48512959480285645,False
genetic_algorithm,28,10,"[9, 2, 0, 3, 6, 8, 1, 4, 7, 5]",0,2050,0.09460973739624023,True
genetic_algorithm,29,10,"[4, 7, 3, 0, 6, 1, 9, 5, 8, 2]",0,2250,0.1080179214477539,True
genetic_algorithm,30,10,"[4, 7, 9, 0, 2, 5, 8, 6, 1, 3]",0,2100,0.0921633243560791,True
genetic_algorithm,31,10,"[5, 0, 1, 9, 7, 3, 4, 8, 2, 6]",1,10000,0.46321892738342285,False
genetic_algorithm,32,10,"[9, 6, 3, 0, 2, 8, 5, 7, 4, 1]",0,650,0.03401303291320801,True
genetic_algorithm,33,10,"[7, 4, 1, 3, 6, 9, 2, 8, 5, 0]",0,1050,0.05341076850891113,True
genetic_algorithm,34,10,"[5, 7, 1, 6, 0, 2, 4, 8, 3, 9]",0,150,0.004890918731689453,True
genetic_algorithm,35,10,"[7, 2, 4, 9, 1, 8, 5, 3, 6, 0]",0,4850,0.24055981636047363,True
genetic_algorithm,36,10,"[2, 8, 5, 9, 1, 6, 0, 3, 7, 4]",0,900,0.046564340591430664,True
genetic_algorithm,37,10,"[1, 4, 7, 5, 2, 9, 6, 0, 3, 8]",0,550,0.028764724731445312,True
genetic_algorithm,38,10,"[4, 6, 0, 5, 7, 1, 3, 8, 2, 9]",0,3900,0.179335355758667,True
genetic_algorithm,39,10,"[1, 3, 7, 2, 8, 5, 9, 0, 6, 4]",0,200,0.01565408706665039,True
genetic_algorithm,40,10,"[1, 9, 7, 2, 4, 8, 0, 5, 3, 6]",0,1900,0.09389472007751465,True
genetic_algorithm,41,10,"[2, 6, 8, 3, 0, 4, 9, 1, 5, 7]",0,600,0.03330397605895996,True
genetic_algorithm,42,10,"[5, 7, 4, 1, 3, 9, 6, 8, 2, 0]",0,850,0.042577505111694336,True
genetic_algorithm,43,10,"[0, 9, 6, 4, 7, 1, 8, 2, 5, 3]",0,1150,0.054227590560913086,True
genetic_algorithm,44,10,"[9, 6, 0, 3, 1, 7, 5, 8, 2, 4]",0,350,0.014271974563598633,True
genetic_algorithm,45,10,"[7, 9, 2, 6, 1, 3, 8, 5, 0, 4]",1,10000,0.4597048759460449,False
genetic_algorithm,46,10,"[4, 9, 0, 5, 3, 1, 7, 2, 8, 6]",0,450,0.024531126022338867,True
genetic_algorithm,47,10,"[3, 6, 4, 9, 1, 5, 7, 2, 0, 8]",0,250,0.014113664627075195,True
genetic_algorithm,48,10,"[8, 4, 7, 3, 0, 9, 1, 5, 2, 6]",0,250,0.014549732208251953,True
genetic_algorithm,49,10,"[7, 4, 2, 9, 6, 3, 0, 8, 1, 5]",0,1700,0.09304976463317871,True
genetic_algorithm,0,12,"[7, 5, 10, 2, 0, 8, 4, 9, 1, 6, 11, 3]",0,400,0.027829885482788086,True
genetic_algorithm,1,12,"[3, 0, 7, 9, 2, 6, 8, 11, 5, 1, 10, 4]",0,2550,0.1669328212738037,True
genetic_algorithm,2,12,"[1, 4, 11, 0, 10, 5, 2, 9, 7, 3, 8, 6]",0,8350,0.5156984329223633,True
genetic_algorithm,3,12,"[7, 5, 2, 9, 1, 3, 11, 8, 10, 4, 6, 0]",0,6700,0.42540407180786133,True
genetic_algorithm,4,12,"[7, 4, 1, 3, 8, 6, 11, 2, 10, 5, 0, 9]",0,650,0.045150041580200195,True
genetic_algorithm,5,12,"[7, 3, 6, 11, 9, 1, 5, 10, 2, 0, 8, 4]",0,700,0.041974544525146484,True
genetic_algorithm,6,12,"[10, 5, 2, 0, 3, 7, 11, 8, 1, 4, 6, 9]",0,400,0.029052257537841797,True
genetic_algorithm,7,12,"[10, 1, 7, 9, 11, 0, 2, 4, 6, 8, 3, 5]",0,8450,0.5040934085845947,True
genetic_algorithm,8,12,"[3, 11, 4, 8, 10, 0, 2, 6, 1, 9, 7, 5]",0,3200,0.19644665718078613,True
genetic_algorithm,9,12,"[6, 11, 3, 0, 4, 8, 10, 2, 7, 5, 1, 9]",0,800,0.052236080169677734,True
genetic_algorithm,10,12,"[5, 9, 4, 0, 8, 3, 1, 7, 11, 2, 6, 10]",0,900,0.06564188003540039,True
genetic_algorithm,11,12,"[6, 1, 7, 5, 11, 0, 10, 4, 2, 8, 3, 9]",0,2650,0.16783571243286133,True
genetic_algorithm,12,12,"[6, 0, 10, 8, 11, 5, 2, 9, 1, 4, 7, 3]",0,850,0.05260729789733887,True
genetic_algorithm,13,12,"[3, 9, 7, 10, 4, 2, 0, 11, 6, 8, 5, 1]",0,1900,0.12357068061828613,True
genetic_algorithm,14,12,"[11, 4, 8, 9, 1, 2, 0, 5, 7, 10, 6, 3]",1,10000,0.6231398582458496,False
genetic_algorithm,15,12,"[8, 6, 9, 3, 1, 11, 7, 2, 10, 5, 0, 4]",0,900,0.05464482307434082,True
genetic_algorithm,16,12,"[8, 4, 1, 7, 9, 2, 0, 5, 3, 10, 6, 11]",0,2200,0.13549590110778809,True
genetic_algorithm,17,12,"[7, 5, 0, 9, 10, 8, 3, 1, 4, 2, 11, 6]",1,10000,0.6344044208526611,False
genetic_algorithm,18,12,"[3, 5, 9, 1, 10, 4, 7, 0, 2, 11, 6, 8]",0,550,0.035399675369262695,True
genetic_algorithm,19,12,"[2, 8, 3, 7, 9, 11, 6, 10, 0, 5, 1, 4]",0,700,0.040686607360839844,True
genetic_algorithm,20,12,"[5, 8, 0, 4, 6, 11, 2, 10, 7, 9, 3, 1]",0,1000,0.06825852394104004,True
genetic_algorithm,21,12,"[5, 1, 9, 6, 2, 11, 8, 3, 0, 10, 7, 4]",0,750,0.04415130615234375,True
genetic_algorithm,22,12,"[9, 4, 8, 3, 0, 7, 11, 1, 6, 2, 5, 10]",0,600,0.03507089614868164,True
genetic_algorithm,23,12,"[4, 0, 10, 3, 9, 6, 8, 2, 11, 1, 7, 5]",0,550,0.03291773796081543,True
genetic_algorithm,24,12,"[4, 9, 11, 2, 5, 10, 1, 7, 0, 3, 6, 8]",0,950,0.06619143486022949,True
genetic_algorithm,25,12,"[8, 5, 3, 10, 0, 4, 9, 7, 2, 11, 1, 6]",0,1400,0.09061384201049805,True
genetic_algorithm,26,12,"[3, 11, 6, 2, 1, 10, 5, 7, 9, 0, 8, 4]",1,10000,0.6195824146270752,False
genetic_algorithm,27,12,"[4, 0, 11, 8, 1, 3, 6, 9, 2, 10, 5, 7]",0,400,0.026336669921875,True
genetic_algorithm,28,12,"[7, 5, 2, 9, 6, 10, 3, 1, 11, 4, 8, 0]",0,600,0.042703866958618164,True
genetic_algorithm,29,12,"[4, 7, 0, 10, 6, 1, 11, 8, 3, 9, 2, 5]",0,1300,0.0843350887298584,True
genetic_algorithm,30,12,"[3, 6, 8, 5, 11, 9, 0, 2, 4, 7, 1, 10]",0,3150,0.2065291404724121,True
genetic_algorithm,31,12,"[3, 7, 4, 11, 5, 10, 6, 0, 2, 8, 1, 9]",0,2200,0.12974786758422852,True
genetic_algorithm,32,12,"[7, 1, 6, 8, 2, 0, 3, 10, 4, 11, 9, 5]",0,1050,0.07082986831665039,True
genetic_algorithm,33,12,"[2, 4, 8, 11, 3, 10, 7, 5, 1, 9, 6, 0]",0,600,0.03842425346374512,True
genetic_algorithm,34,12,"[11, 6, 0, 3, 10, 7, 2, 8, 1, 4, 9, 5]",0,2150,0.13646674156188965,True
genetic_algorithm,35,12,"[2, 4, 6, 8, 3, 11, 0, 5, 9, 1, 10, 7]",0,800,0.05280327796936035,True
genetic_algorithm,36,12,"[3, 6, 10, 7, 2, 0, 8, 4, 1, 9, 11, 5]",0,3300,0.2944610118865967,True
genetic_algorithm,37,12,"[4, 0, 3, 8, 10, 5, 1, 9, 11, 6, 2, 7]",0,1450,0.09730982780456543,True
genetic_algorithm,38,12,"[11, 9, 1, 3, 5, 6, 2, 10, 7, 4, 0, 8]",1,10000,0.6151218414306641,False
genetic_algorithm,39,12,"[5, 7, 0, 4, 6, 1, 9, 11, 3, 8, 10, 2]",0,1750,0.11221742630004883,True
genetic_algorithm,40,12,"[4, 6, 1, 11, 5, 8, 0, 3, 10, 2, 7, 9]",0,1450,0.09647297859191895,True
genetic_algorithm,41,12,"[4, 7, 10, 0, 2, 9, 1, 3, 6, 11, 8, 5]",1,10000,0.6384730339050293,False
genetic_algorithm,42,12,"[7, 1, 3, 5, 9, 11, 0, 2, 4, 6, 8, 10]",0,2350,0.14313197135925293,True
genetic_algorithm,43,12,"[9, 7, 3, 2, 0, 11, 1, 5, 10, 6, 4, 8]",1,10000,0.6326556205749512,False
genetic_algorithm,44,12,"[6, 4, 2, 8, 11, 9, 1, 3, 10, 0, 7, 5]",0,400,0.02695155143737793,True
genetic_algorithm,45,12,"[2, 6, 1, 11, 5, 8, 10, 3, 0, 9, 7, 4]",0,4200,0.2544064521789551,True
genetic_algorithm,46,12,"[7, 3, 8, 0, 5, 1, 10, 6, 11, 9, 2, 4]",0,1550,0.09773921966552734,True
genetic_algorithm,47,12,"[3, 5, 7, 11, 1, 6, 4, 9, 0, 8, 10, 2]",0,850,0.06034255027770996,True
genetic_algorithm,48,12,"[4, 1, 7, 9, 11, 2, 8, 6, 3, 10, 0, 5]",0,800,0.05675649642944336,True
genetic_algorithm,49,12,"[3, 10, 7, 2, 4, 9, 0, 8, 5, 11, 6, 1]",0,600,0.03982234001159668,True
genetic_algorithm,0,15,"[14, 6, 9, 7, 12, 3, 0, 2, 4, 8, 11, 13, 1, 10, 5]",0,7550,0.7051646709442139,True
genetic_algorithm,1,15,"[5, 2, 6, 12, 14, 10, 1, 4, 11, 8, 9, 13, 0, 3, 7]",1,10000,0.9904673099517822,False
genetic_algorithm,2,15,"[2, 8, 1, 11, 7, 3, 12, 0, 4, 13, 10, 6, 9, 14, 5]",0,4050,0.39001965522766113,True
genetic_algorithm,3,15,"[12, 5, 3, 6, 0, 11, 8, 14, 2, 9, 1, 4, 7, 10, 13]",0,600,0.05698728561401367,True
genetic_algorithm,4,15,"[12, 6, 3, 14, 7, 4, 13, 11, 8, 1, 5, 9, 2, 0, 10]",0,800,0.06667089462280273,True
genetic_algorithm,5,15,"[8, 10, 1, 6, 2, 7, 13, 3, 14, 9, 5, 12, 4, 0, 11]",0,4500,0.463106632232666,True
genetic_algorithm,6,15,"[4, 7, 10, 0, 3, 6, 13, 9, 12, 14, 8, 11, 5, 2, 1]",1,10000,0.9771983623504639,False
genetic_algorithm,7,15,"[4, 12, 3, 6, 14, 10, 13, 5, 0, 8, 1, 11, 9, 7, 2]",0,500,0.05403900146484375,True
genetic_algorithm,8,15,"[3, 6, 2, 14, 11, 1, 7, 9, 12, 0, 4, 8, 10, 5, 13]",0,4950,0.42603182792663574,True
genetic_algorithm,9,15,"[7, 11, 4, 14, 1, 6, 9, 3, 0, 13, 10, 5, 2, 8, 12]",0,500,0.04158949851989746,True
genetic_algorithm,10,15,"[12, 4, 9, 5, 8, 10, 0, 13, 1, 6, 11, 2, 7, 3, 14]",1,10000,0.8952550888061523,False
genetic_algorithm,11,15,"[8, 12, 14, 7, 5, 1, 11, 0, 6, 3, 10, 13, 9, 2, 4]",0,2200,0.1942119598388672,True
genetic_algorithm,12,15,"[11, 14, 3, 7, 2, 13, 8, 0, 4, 12, 9, 5, 1, 10, 6]",0,2150,0.3184640407562256,True
genetic_algorithm,13,15,"[10, 9, 12, 5, 4, 1, 11, 13, 7, 3, 14, 0, 6, 8, 2]",1,10000,0.9892563819885254,False
genetic_algorithm,14,15,"[13, 9, 7, 3, 11, 2, 10, 4, 14, 12, 5, 1, 8, 6, 0]",1,10000,0.9604973793029785,False
genetic_algorithm,15,15,"[8, 4, 0, 9, 13, 6, 1, 7, 2, 14, 12, 10, 3, 5, 11]",0,2450,0.2997579574584961,True
genetic_algorithm,16,15,"[11, 9, 7, 4, 2, 0, 10, 5, 12, 8, 13, 3, 1, 6, 14]",1,10000,1.0526669025421143,False
genetic_algorithm,17,15,"[8, 11, 3, 10, 2, 5, 1, 12, 14, 0, 6, 4, 9, 7, 13]",0,3200,0.32544374465942383,True
genetic_algorithm,18,15,"[13, 2, 10, 7, 1, 4, 9, 14, 3, 11, 8, 5, 12, 6, 0]",0,9100,0.930281400680542,True
genetic_algorithm,19,15,"[10, 12, 1, 3, 6, 9, 4, 14, 8, 2, 13, 7, 0, 11, 5]",1,10000,0.9938020706176758,False
genetic_algorithm,20,15,"[8, 0, 7, 4, 1, 5, 12, 14, 11, 3, 6, 13, 10, 2, 9]",0,4400,0.7554669380187988,True
genetic_algorithm,21,15,"[2, 7, 12, 8, 0, 14, 6, 10, 1, 4, 11, 9, 3, 5, 13]",0,5550,0.6559264659881592,True
